,Origin,Destination,COO_COD,dcode,ocode,COO_total,Pct
<<<<<<< HEAD
2634,Guinea,Ireland,17,IRL,GIN,20313,0.0008369024762467385
2635,Guinea,Nigeria,17,NGA,GIN,20313,0.0008369024762467385
2636,Guinea,Australia,12,AUS,GIN,20313,0.0005907546891153448
2637,Guinea,Turkey,12,TUR,GIN,20313,0.0005907546891153448
2638,Guinea,Cameroon,11,CMR,GIN,20313,0.0005415251316890661
2639,Guinea,Guinea-Bissau,10,GNB,GIN,20313,0.0004922955742627874
2640,Guinea,Luxembourg,10,LUX,GIN,20313,0.0004922955742627874
2641,Guinea,Senegal,10,SEN,GIN,20313,0.0004922955742627874
2642,Guinea,Argentina,9,ARG,GIN,20313,0.00044306601683650863
2643,Guinea,Ecuador,9,ECU,GIN,20313,0.00044306601683650863
2644,Guinea,Mauritania,8,MRT,GIN,20313,0.0003938364594102299
2645,Guinea,Central African Rep.,7,CAF,GIN,20313,0.00034460690198395114
2646,Guinea,Czech Rep.,7,CZE,GIN,20313,0.00034460690198395114
2647,Guinea,Romania,7,ROU,GIN,20313,0.00034460690198395114
2648,Guinea,Ukraine,7,UKR,GIN,20313,0.00034460690198395114
2649,Guinea,Spain,6,ESP,GIN,20313,0.0002953773445576724
2650,Guinea,Hungary,5,HUN,GIN,20313,0.0002461477871313937
2651,Guinea,Algeria,0,DZA,GIN,20313,0.0
2652,Guinea,Bulgaria,0,BGR,GIN,20313,0.0
2653,Guinea,China,0,CHN,GIN,20313,0.0
2654,Guinea,Congo,0,COG,GIN,20313,0.0
2655,Guinea,Costa Rica,0,CRI,GIN,20313,0.0
2656,Guinea,Cyprus,0,CYP,GIN,20313,0.0
2657,Guinea,CÌ«te d'Ivoire,0,CIV,GIN,20313,0.0
2658,Guinea,Denmark,0,DNK,GIN,20313,0.0
2659,Guinea,Egypt,0,EGY,GIN,20313,0.0
2660,Guinea,Ghana,0,GHA,GIN,20313,0.0
2661,Guinea,Guinea,0,GIN,GIN,20313,0.0
2662,Guinea,Iceland,0,ISL,GIN,20313,0.0
2663,Guinea,India,0,IND,GIN,20313,0.0
2664,Guinea,Indonesia,0,IDN,GIN,20313,0.0
2665,Guinea,Israel,0,ISR,GIN,20313,0.0
2666,Guinea,Kenya,0,KEN,GIN,20313,0.0
2667,Guinea,Malaysia,0,MYS,GIN,20313,0.0
2668,Guinea,Mali,0,MLI,GIN,20313,0.0
2669,Guinea,Malta,0,MLT,GIN,20313,0.0
2670,Guinea,Mexico,0,MEX,GIN,20313,0.0
2671,Guinea,Mozambique,0,MOZ,GIN,20313,0.0
2672,Guinea,Namibia,0,NAM,GIN,20313,0.0
2673,Guinea,Niger,0,NER,GIN,20313,0.0
2674,Guinea,Philippines,0,PHL,GIN,20313,0.0
2675,Guinea,Poland,0,POL,GIN,20313,0.0
2676,Guinea,Rep. of Korea,0,KOR,GIN,20313,0.0
2677,Guinea,Rep. of Moldova,0,MDA,GIN,20313,0.0
2678,Guinea,Russian Federation,0,RUS,GIN,20313,0.0
2679,Guinea,Rwanda,0,RWA,GIN,20313,0.0
2680,Guinea,Serbia and Kosovo (S/RES/1244 (1999)),0,SRB,GIN,20313,0.0
2681,Guinea,Slovenia,0,SVN,GIN,20313,0.0
2682,Guinea,Suriname,0,SUR,GIN,20313,0.0
2683,Guinea,Swaziland,0,SWZ,GIN,20313,0.0
2684,Guinea,Thailand,0,THA,GIN,20313,0.0
2685,Guinea,Uganda,0,UGA,GIN,20313,0.0
2686,Guinea-Bissau,France,896,FRA,GNB,1855,0.4830188679245283
2687,Guinea-Bissau,Italy,709,ITA,GNB,1855,0.38221024258760106
2688,Guinea-Bissau,Germany,75,DEU,GNB,1855,0.04043126684636118
2689,Guinea-Bissau,Switzerland,60,CHE,GNB,1855,0.03234501347708895
2690,Guinea-Bissau,United States of America,24,USA,GNB,1855,0.01293800539083558
2691,Guinea-Bissau,Brazil,19,BRA,GNB,1855,0.010242587601078167
2692,Guinea-Bissau,Portugal,13,PRT,GNB,1855,0.007008086253369272
2693,Guinea-Bissau,Gambia,12,GMB,GNB,1855,0.00646900269541779
2694,Guinea-Bissau,Belgium,11,BEL,GNB,1855,0.005929919137466307
2695,Guinea-Bissau,Canada,9,CAN,GNB,1855,0.004851752021563342
2696,Guinea-Bissau,Argentina,8,ARG,GNB,1855,0.00431266846361186
2697,Guinea-Bissau,Sweden,7,SWE,GNB,1855,0.0037735849056603774
2698,Guinea-Bissau,United Kingdom,7,GBR,GNB,1855,0.0037735849056603774
2699,Guinea-Bissau,Nigeria,5,NGA,GNB,1855,0.0026954177897574125
2700,Guinea-Bissau,Angola,0,AGO,GNB,1855,0.0
2701,Guinea-Bissau,Austria,0,AUT,GNB,1855,0.0
2702,Guinea-Bissau,Cameroon,0,CMR,GNB,1855,0.0
2703,Guinea-Bissau,China,0,CHN,GNB,1855,0.0
2704,Guinea-Bissau,Denmark,0,DNK,GNB,1855,0.0
2705,Guinea-Bissau,Ecuador,0,ECU,GNB,1855,0.0
2706,Guinea-Bissau,Finland,0,FIN,GNB,1855,0.0
2707,Guinea-Bissau,Greece,0,GRC,GNB,1855,0.0
2708,Guinea-Bissau,Israel,0,ISR,GNB,1855,0.0
2709,Guinea-Bissau,Libya,0,LBY,GNB,1855,0.0
2710,Guinea-Bissau,Malta,0,MLT,GNB,1855,0.0
2711,Guinea-Bissau,Mauritania,0,MRT,GNB,1855,0.0
2712,Guinea-Bissau,Morocco,0,MAR,GNB,1855,0.0
2713,Guinea-Bissau,Netherlands,0,NLD,GNB,1855,0.0
2714,Guinea-Bissau,Norway,0,NOR,GNB,1855,0.0
2715,Guinea-Bissau,Rep. of Korea,0,KOR,GNB,1855,0.0
2716,Guinea-Bissau,Senegal,0,SEN,GNB,1855,0.0
2717,Guinea-Bissau,Spain,0,ESP,GNB,1855,0.0
2718,Guinea-Bissau,Ukraine,0,UKR,GNB,1855,0.0
2719,Guyana,Canada,148,CAN,GUY,255,0.5803921568627451
2720,Guyana,United States of America,75,USA,GUY,255,0.29411764705882354
2721,Guyana,France,16,FRA,GUY,255,0.06274509803921569
2722,Guyana,United Kingdom,16,GBR,GUY,255,0.06274509803921569
2723,Guyana,Argentina,0,ARG,GUY,255,0.0
2724,Guyana,Belgium,0,BEL,GUY,255,0.0
2725,Guyana,Brazil,0,BRA,GUY,255,0.0
2726,Guyana,Costa Rica,0,CRI,GUY,255,0.0
2727,Guyana,Ecuador,0,ECU,GUY,255,0.0
2728,Guyana,Germany,0,DEU,GUY,255,0.0
2729,Guyana,Greece,0,GRC,GUY,255,0.0
2730,Guyana,Ireland,0,IRL,GUY,255,0.0
2731,Guyana,Netherlands,0,NLD,GUY,255,0.0
2732,Guyana,Peru,0,PER,GUY,255,0.0
2733,Guyana,Sweden,0,SWE,GUY,255,0.0
2734,Guyana,Trinidad and Tobago,0,TTO,GUY,255,0.0
2735,Haiti,United States of America,17055,USA,HTI,28414,0.6002322798620399
2736,Haiti,Canada,6874,CAN,HTI,28414,0.24192299570634193
2737,Haiti,France,3497,FRA,HTI,28414,0.12307313296262405
2738,Haiti,Dominican Rep.,574,DOM,HTI,28414,0.02020130921376786
2739,Haiti,Mexico,179,MEX,HTI,28414,0.006299711409868375
2740,Haiti,Argentina,66,ARG,HTI,28414,0.002322798620398395
2741,Haiti,Peru,48,PER,HTI,28414,0.0016893080875624693
2742,Haiti,Ecuador,21,ECU,HTI,28414,0.0007390722883085803
2743,Haiti,Spain,21,ESP,HTI,28414,0.0007390722883085803
2744,Haiti,Panama,19,PAN,HTI,28414,0.0006686844513268107
2745,Haiti,Germany,16,DEU,HTI,28414,0.0005631026958541564
2746,Haiti,Costa Rica,12,CRI,HTI,28414,0.0004223270218906173
2747,Haiti,Italy,9,ITA,HTI,28414,0.000316745266417963
2748,Haiti,Brazil,8,BRA,HTI,28414,0.0002815513479270782
2749,Haiti,Jamaica,8,JAM,HTI,28414,0.0002815513479270782
2750,Haiti,Venezuela (Bolivarian Republic of),7,VEN,HTI,28414,0.0002463574294361934
2751,Haiti,Angola,0,AGO,HTI,28414,0.0
2752,Haiti,Australia,0,AUS,HTI,28414,0.0
2753,Haiti,Austria,0,AUT,HTI,28414,0.0
2754,Haiti,Bahamas,0,BHS,HTI,28414,0.0
2755,Haiti,Belgium,0,BEL,HTI,28414,0.0
2756,Haiti,Belize,0,BLZ,HTI,28414,0.0
2757,Haiti,Benin,0,BEN,HTI,28414,0.0
2758,Haiti,Chile,0,CHL,HTI,28414,0.0
2759,Haiti,Colombia,0,COL,HTI,28414,0.0
2760,Haiti,Cuba,0,CUB,HTI,28414,0.0
2761,Haiti,Greece,0,GRC,HTI,28414,0.0
2762,Haiti,Haiti,0,HTI,HTI,28414,0.0
2763,Haiti,Honduras,0,HND,HTI,28414,0.0
2764,Haiti,Netherlands,0,NLD,HTI,28414,0.0
2765,Haiti,Norway,0,NOR,HTI,28414,0.0
2766,Haiti,Rep. of Korea,0,KOR,HTI,28414,0.0
2767,Haiti,Rwanda,0,RWA,HTI,28414,0.0
2768,Haiti,Senegal,0,SEN,HTI,28414,0.0
2769,Haiti,Sweden,0,SWE,HTI,28414,0.0
2770,Haiti,Switzerland,0,CHE,HTI,28414,0.0
2771,Haiti,Trinidad and Tobago,0,TTO,HTI,28414,0.0
2772,Haiti,United Kingdom,0,GBR,HTI,28414,0.0
2773,Haiti,Uruguay,0,URY,HTI,28414,0.0
2774,Honduras,United States of America,10107,USA,HND,14404,0.7016800888642044
2775,Honduras,Mexico,2895,MEX,HND,14404,0.20098583726742572
2776,Honduras,Canada,934,CAN,HND,14404,0.06484309913912802
2777,Honduras,Costa Rica,144,CRI,HND,14404,0.009997222993612885
2778,Honduras,Nicaragua,74,NIC,HND,14404,0.005137461816162177
2779,Honduras,Germany,49,DEU,HND,14404,0.003401832824215496
2780,Honduras,Italy,42,ITA,HND,14404,0.002915856706470425
2781,Honduras,Guatemala,36,GTM,HND,14404,0.002499305748403221
2782,Honduras,Spain,35,ESP,HND,14404,0.002429880588725354
2783,Honduras,United Kingdom,34,GBR,HND,14404,0.002360455429047487
2784,Honduras,El Salvador,14,SLV,HND,14404,0.0009719522354901416
2785,Honduras,Finland,11,FIN,HND,14404,0.0007636767564565399
2786,Honduras,Sweden,11,SWE,HND,14404,0.0007636767564565399
2787,Honduras,Netherlands,7,NLD,HND,14404,0.0004859761177450708
2788,Honduras,France,6,FRA,HND,14404,0.00041655095806720355
2789,Honduras,Norway,5,NOR,HND,14404,0.0003471257983893363
2790,Honduras,Argentina,0,ARG,HND,14404,0.0
2791,Honduras,Australia,0,AUS,HND,14404,0.0
2792,Honduras,Belgium,0,BEL,HND,14404,0.0
2793,Honduras,Belize,0,BLZ,HND,14404,0.0
2794,Honduras,Bolivia (Plurinational State of),0,BOL,HND,14404,0.0
2795,Honduras,Brazil,0,BRA,HND,14404,0.0
2796,Honduras,Chile,0,CHL,HND,14404,0.0
2797,Honduras,Colombia,0,COL,HND,14404,0.0
2798,Honduras,Dominican Rep.,0,DOM,HND,14404,0.0
2799,Honduras,Ecuador,0,ECU,HND,14404,0.0
2800,Honduras,Greece,0,GRC,HND,14404,0.0
2801,Honduras,Honduras,0,HND,HND,14404,0.0
2802,Honduras,Iceland,0,ISL,HND,14404,0.0
2803,Honduras,Ireland,0,IRL,HND,14404,0.0
2804,Honduras,Panama,0,PAN,HND,14404,0.0
2805,Honduras,Peru,0,PER,HND,14404,0.0
2806,Honduras,Rep. of Korea,0,KOR,HND,14404,0.0
2807,Honduras,Switzerland,0,CHE,HND,14404,0.0
2808,Honduras,Uruguay,0,URY,HND,14404,0.0
2809,Honduras,Venezuela (Bolivarian Republic of),0,VEN,HND,14404,0.0
2810,Hungary,Canada,2912,CAN,HUN,3331,0.8742119483638547
2811,Hungary,Germany,259,DEU,HUN,3331,0.07775442809966977
2812,Hungary,France,65,FRA,HUN,3331,0.019513659561693184
2813,Hungary,Belgium,49,BEL,HUN,3331,0.014710297208045632
2814,Hungary,United States of America,18,USA,HUN,3331,0.005403782647853498
2815,Hungary,New Zealand,8,NZL,HUN,3331,0.0024016811768237767
2816,Hungary,Colombia,7,COL,HUN,3331,0.0021014710297208045
2817,Hungary,Switzerland,7,CHE,HUN,3331,0.0021014710297208045
2818,Hungary,Peru,6,PER,HUN,3331,0.0018012608826178324
2819,Hungary,Argentina,0,ARG,HUN,3331,0.0
2820,Hungary,Australia,0,AUS,HUN,3331,0.0
2821,Hungary,Brazil,0,BRA,HUN,3331,0.0
2822,Hungary,Denmark,0,DNK,HUN,3331,0.0
2823,Hungary,Lebanon,0,LBN,HUN,3331,0.0
2824,Hungary,Rep. of Korea,0,KOR,HUN,3331,0.0
2825,Hungary,Sweden,0,SWE,HUN,3331,0.0
2826,Hungary,United Kingdom,0,GBR,HUN,3331,0.0
2827,Iceland,Germany,0,DEU,ISL,0,
2828,India,United States of America,4836,USA,IND,7891,0.6128500823723229
2829,India,Canada,1281,CAN,IND,7891,0.16233683943733368
2830,India,Australia,388,AUS,IND,7891,0.04916994043847421
2831,India,Germany,351,DEU,IND,7891,0.044481054365733116
2832,India,United Kingdom,351,GBR,IND,7891,0.044481054365733116
2833,India,France,213,FRA,IND,7891,0.026992776580914965
2834,India,Italy,205,ITA,IND,7891,0.025978963375997973
2835,India,Austria,63,AUT,IND,7891,0.007983778988721327
2836,India,Switzerland,39,CHE,IND,7891,0.004942339373970346
2837,India,Sweden,29,SWE,IND,7891,0.0036750728678241035
2838,India,Greece,27,GRC,IND,7891,0.003421619566594855
2839,India,Argentina,22,ARG,IND,7891,0.0027879863135217334
2840,India,Belgium,20,BEL,IND,7891,0.002534533012292485
2841,India,Mexico,11,MEX,IND,7891,0.0013939931567608667
2842,India,Nauru,11,NRU,IND,7891,0.0013939931567608667
2843,India,Finland,8,FIN,IND,7891,0.001013813204916994
2844,India,Cyprus,7,CYP,IND,7891,0.0008870865543023698
2845,India,Netherlands,6,NLD,IND,7891,0.0007603599036877456
2846,India,New Zealand,6,NZL,IND,7891,0.0007603599036877456
2847,India,Peru,6,PER,IND,7891,0.0007603599036877456
2848,India,Spain,6,ESP,IND,7891,0.0007603599036877456
2849,India,Denmark,5,DNK,IND,7891,0.0006336332530731213
2850,India,Brazil,0,BRA,IND,7891,0.0
2851,India,Bulgaria,0,BGR,IND,7891,0.0
2852,India,Burundi,0,BDI,IND,7891,0.0
2853,India,"China, Macao SAR",0,MAC,IND,7891,0.0
2854,India,Costa Rica,0,CRI,IND,7891,0.0
2855,India,Croatia,0,HRV,IND,7891,0.0
2856,India,Czech Rep.,0,CZE,IND,7891,0.0
2857,India,Ecuador,0,ECU,IND,7891,0.0
2858,India,Egypt,0,EGY,IND,7891,0.0
2859,India,Estonia,0,EST,IND,7891,0.0
2860,India,Georgia,0,GEO,IND,7891,0.0
2861,India,Hungary,0,HUN,IND,7891,0.0
2862,India,Iceland,0,ISL,IND,7891,0.0
2863,India,Indonesia,0,IDN,IND,7891,0.0
2864,India,Ireland,0,IRL,IND,7891,0.0
2865,India,Israel,0,ISR,IND,7891,0.0
2866,India,Japan,0,JPN,IND,7891,0.0
2867,India,Jordan,0,JOR,IND,7891,0.0
2868,India,Kenya,0,KEN,IND,7891,0.0
2869,India,Lebanon,0,LBN,IND,7891,0.0
2870,India,Lithuania,0,LTU,IND,7891,0.0
2871,India,Luxembourg,0,LUX,IND,7891,0.0
2872,India,Malaysia,0,MYS,IND,7891,0.0
2873,India,Malta,0,MLT,IND,7891,0.0
2874,India,Nepal,0,NPL,IND,7891,0.0
2875,India,Norway,0,NOR,IND,7891,0.0
2876,India,Pakistan,0,PAK,IND,7891,0.0
2877,India,Poland,0,POL,IND,7891,0.0
2878,India,Rep. of Korea,0,KOR,IND,7891,0.0
2879,India,Rep. of Moldova,0,MDA,IND,7891,0.0
2880,India,Romania,0,ROU,IND,7891,0.0
2881,India,Russian Federation,0,RUS,IND,7891,0.0
2882,India,Senegal,0,SEN,IND,7891,0.0
2883,India,Slovakia,0,SVK,IND,7891,0.0
2884,India,Slovenia,0,SVN,IND,7891,0.0
2885,India,South Africa,0,ZAF,IND,7891,0.0
2886,India,Sudan,0,SDN,IND,7891,0.0
2887,India,Syrian Arab Rep.,0,SYR,IND,7891,0.0
2888,India,Thailand,0,THA,IND,7891,0.0
2889,India,Turkey,0,TUR,IND,7891,0.0
2890,India,Uganda,0,UGA,IND,7891,0.0
2891,India,Ukraine,0,UKR,IND,7891,0.0
2892,India,Yemen,0,YEM,IND,7891,0.0
2893,Indonesia,Papua New Guinea,9368,PNG,IDN,12480,0.7506410256410256
2894,Indonesia,United States of America,1834,USA,IDN,12480,0.1469551282051282
2895,Indonesia,Malaysia,883,MYS,IDN,12480,0.07075320512820513
2896,Indonesia,Australia,205,AUS,IDN,12480,0.016426282051282052
2897,Indonesia,Canada,119,CAN,IDN,12480,0.009535256410256411
2898,Indonesia,United Kingdom,16,GBR,IDN,12480,0.001282051282051282
2899,Indonesia,Sweden,15,SWE,IDN,12480,0.001201923076923077
2900,Indonesia,Germany,12,DEU,IDN,12480,0.0009615384615384616
2901,Indonesia,Greece,12,GRC,IDN,12480,0.0009615384615384616
2902,Indonesia,France,6,FRA,IDN,12480,0.0004807692307692308
2903,Indonesia,"China, Hong Kong SAR",5,HKG,IDN,12480,0.00040064102564102563
2904,Indonesia,New Zealand,5,NZL,IDN,12480,0.00040064102564102563
2905,Indonesia,Austria,0,AUT,IDN,12480,0.0
2906,Indonesia,Brazil,0,BRA,IDN,12480,0.0
2907,Indonesia,China,0,CHN,IDN,12480,0.0
2908,Indonesia,Cyprus,0,CYP,IDN,12480,0.0
2909,Indonesia,Denmark,0,DNK,IDN,12480,0.0
2910,Indonesia,Ecuador,0,ECU,IDN,12480,0.0
2911,Indonesia,Egypt,0,EGY,IDN,12480,0.0
2912,Indonesia,Finland,0,FIN,IDN,12480,0.0
2913,Indonesia,Iraq,0,IRQ,IDN,12480,0.0
2914,Indonesia,Ireland,0,IRL,IDN,12480,0.0
2915,Indonesia,Italy,0,ITA,IDN,12480,0.0
2916,Indonesia,Japan,0,JPN,IDN,12480,0.0
2917,Indonesia,Jordan,0,JOR,IDN,12480,0.0
2918,Indonesia,Lebanon,0,LBN,IDN,12480,0.0
2919,Indonesia,Mexico,0,MEX,IDN,12480,0.0
2920,Indonesia,Nauru,0,NRU,IDN,12480,0.0
2921,Indonesia,Norway,0,NOR,IDN,12480,0.0
2922,Indonesia,Rep. of Korea,0,KOR,IDN,12480,0.0
2923,Indonesia,Spain,0,ESP,IDN,12480,0.0
2924,Indonesia,Switzerland,0,CHE,IDN,12480,0.0
2925,Indonesia,Timor-Leste,0,TLS,IDN,12480,0.0
2926,Indonesia,Turkey,0,TUR,IDN,12480,0.0
2927,Iran (Islamic Rep. of),Germany,38262,DEU,IRN,118595,0.32262742948690926
2928,Iran (Islamic Rep. of),United Kingdom,16085,GBR,IRN,118595,0.13562966398246132
2929,Iran (Islamic Rep. of),Turkey,8308,TUR,IRN,118595,0.07005354357266326
2930,Iran (Islamic Rep. of),Australia,8077,AUS,IRN,118595,0.06810573801593658
2931,Iran (Islamic Rep. of),Iraq,7143,IRQ,IRN,118595,0.06023019520215861
2932,Iran (Islamic Rep. of),Sweden,5867,SWE,IRN,118595,0.04947088831738269
2933,Iran (Islamic Rep. of),United States of America,5536,USA,IRN,118595,0.04667987689194317
2934,Iran (Islamic Rep. of),Netherlands,4757,NLD,IRN,118595,0.0401113031746701
2935,Iran (Islamic Rep. of),Austria,4565,AUT,IRN,118595,0.03849234790674143
2936,Iran (Islamic Rep. of),Denmark,3107,DNK,IRN,118595,0.026198406340908132
2937,Iran (Islamic Rep. of),France,2580,FRA,IRN,118595,0.021754711412791432
2938,Iran (Islamic Rep. of),Canada,2197,CAN,IRN,118595,0.018525232935621232
2939,Iran (Islamic Rep. of),Norway,2036,NOR,IRN,118595,0.01716767148699355
2940,Iran (Islamic Rep. of),Italy,1828,ITA,IRN,118595,0.01541380328007083
2941,Iran (Islamic Rep. of),Switzerland,1637,CHE,IRN,118595,0.013803280070829293
2942,Iran (Islamic Rep. of),Greece,1059,GRC,IRN,118595,0.008929550149669042
2943,Iran (Islamic Rep. of),Belgium,960,BEL,IRN,118595,0.008094776339643324
2944,Iran (Islamic Rep. of),Finland,877,FIN,IRN,118595,0.007394915468611662
2945,Iran (Islamic Rep. of),Cyprus,523,CYP,IRN,118595,0.004409966693368186
2946,Iran (Islamic Rep. of),Serbia and Kosovo (S/RES/1244 (1999)),377,SRB,IRN,118595,0.0031788861250474304
2947,Iran (Islamic Rep. of),Nauru,316,NRU,IRN,118595,0.002664530545132594
2948,Iran (Islamic Rep. of),Indonesia,239,IDN,IRN,118595,0.0020152620262237023
2949,Iran (Islamic Rep. of),Malaysia,187,MYS,IRN,118595,0.0015767949744930224
2950,Iran (Islamic Rep. of),New Zealand,159,NZL,IRN,118595,0.0013406973312534256
2951,Iran (Islamic Rep. of),Papua New Guinea,156,PNG,IRN,118595,0.00131540115519204
2952,Iran (Islamic Rep. of),Luxembourg,148,LUX,IRN,118595,0.0012479446856950125
2953,Iran (Islamic Rep. of),Hungary,142,HUN,IRN,118595,0.0011973523335722417
2954,Iran (Islamic Rep. of),Ireland,135,IRL,IRN,118595,0.0011383279227623424
2955,Iran (Islamic Rep. of),Spain,88,ESP,IRN,118595,0.0007420211644673047
2956,Iran (Islamic Rep. of),Philippines,66,PHL,IRN,118595,0.0005565158733504786
2957,Iran (Islamic Rep. of),Romania,66,ROU,IRN,118595,0.0005565158733504786
2958,Iran (Islamic Rep. of),Brazil,60,BRA,IRN,118595,0.0005059235212277077
2959,Iran (Islamic Rep. of),Bulgaria,60,BGR,IRN,118595,0.0005059235212277077
2960,Iran (Islamic Rep. of),Slovenia,60,SVN,IRN,118595,0.0005059235212277077
2961,Iran (Islamic Rep. of),Ukraine,58,UKR,IRN,118595,0.0004890594038534508
2962,Iran (Islamic Rep. of),India,57,IND,IRN,118595,0.00048062734516632235
2963,Iran (Islamic Rep. of),Thailand,57,THA,IRN,118595,0.00048062734516632235
2964,Iran (Islamic Rep. of),Azerbaijan,56,AZE,IRN,118595,0.0004721952864791939
2965,Iran (Islamic Rep. of),Pakistan,48,PAK,IRN,118595,0.0004047388169821662
2966,Iran (Islamic Rep. of),Rep. of Korea,48,KOR,IRN,118595,0.0004047388169821662
2967,Iran (Islamic Rep. of),Syrian Arab Rep.,45,SYR,IRN,118595,0.0003794426409207808
2968,Iran (Islamic Rep. of),Portugal,38,PRT,IRN,118595,0.00032041823011088157
2969,Iran (Islamic Rep. of),Mexico,36,MEX,IRN,118595,0.00030355411273662466
2970,Iran (Islamic Rep. of),Afghanistan,34,AFG,IRN,118595,0.00028668999536236774
2971,Iran (Islamic Rep. of),Georgia,34,GEO,IRN,118595,0.00028668999536236774
2972,Iran (Islamic Rep. of),Iceland,33,ISL,IRN,118595,0.0002782579366752393
2973,Iran (Islamic Rep. of),Lebanon,33,LBN,IRN,118595,0.0002782579366752393
2974,Iran (Islamic Rep. of),Armenia,31,ARM,IRN,118595,0.0002613938193009823
2975,Iran (Islamic Rep. of),Malta,28,MLT,IRN,118595,0.00023609764323959695
2976,Iran (Islamic Rep. of),Slovakia,28,SVK,IRN,118595,0.00023609764323959695
2977,Iran (Islamic Rep. of),Cuba,26,CUB,IRN,118595,0.00021923352586534004
2978,Iran (Islamic Rep. of),Czech Rep.,26,CZE,IRN,118595,0.00021923352586534004
2979,Iran (Islamic Rep. of),Poland,26,POL,IRN,118595,0.00021923352586534004
2980,Iran (Islamic Rep. of),Argentina,23,ARG,IRN,118595,0.00019393734980395464
2981,Iran (Islamic Rep. of),Ecuador,23,ECU,IRN,118595,0.00019393734980395464
2982,Iran (Islamic Rep. of),Latvia,23,LVA,IRN,118595,0.00019393734980395464
2983,Iran (Islamic Rep. of),Japan,17,JPN,IRN,118595,0.00014334499768118387
2984,Iran (Islamic Rep. of),Croatia,14,HRV,IRN,118595,0.00011804882161979847
2985,Iran (Islamic Rep. of),Albania,12,ALB,IRN,118595,0.00010118470424554155
2986,Iran (Islamic Rep. of),Peru,10,PER,IRN,118595,8.432058687128462e-05
2987,Iran (Islamic Rep. of),Kuwait,9,KWT,IRN,118595,7.588852818415616e-05
2988,Iran (Islamic Rep. of),Sri Lanka,8,LKA,IRN,118595,6.74564694970277e-05
2989,Iran (Islamic Rep. of),Jordan,7,JOR,IRN,118595,5.902441080989924e-05
2990,Iran (Islamic Rep. of),Israel,6,ISR,IRN,118595,5.0592352122770774e-05
2991,Iran (Islamic Rep. of),Lithuania,6,LTU,IRN,118595,5.0592352122770774e-05
2992,Iran (Islamic Rep. of),Russian Federation,6,RUS,IRN,118595,5.0592352122770774e-05
2993,Iran (Islamic Rep. of),Tunisia,6,TUN,IRN,118595,5.0592352122770774e-05
2994,Iran (Islamic Rep. of),Belarus,5,BLR,IRN,118595,4.216029343564231e-05
2995,Iran (Islamic Rep. of),Costa Rica,5,CRI,IRN,118595,4.216029343564231e-05
2996,Iran (Islamic Rep. of),Nepal,5,NPL,IRN,118595,4.216029343564231e-05
2997,Iran (Islamic Rep. of),Sint Maarten (Dutch part),5,SXM,IRN,118595,4.216029343564231e-05
2998,Iran (Islamic Rep. of),Bahamas,0,BHS,IRN,118595,0.0
2999,Iran (Islamic Rep. of),Bangladesh,0,BGD,IRN,118595,0.0
3000,Iran (Islamic Rep. of),Bosnia and Herzegovina,0,BIH,IRN,118595,0.0
3001,Iran (Islamic Rep. of),Cameroon,0,CMR,IRN,118595,0.0
3002,Iran (Islamic Rep. of),Chad,0,TCD,IRN,118595,0.0
3003,Iran (Islamic Rep. of),Chile,0,CHL,IRN,118595,0.0
3004,Iran (Islamic Rep. of),China,0,CHN,IRN,118595,0.0
3005,Iran (Islamic Rep. of),Colombia,0,COL,IRN,118595,0.0
3006,Iran (Islamic Rep. of),Dominican Rep.,0,DOM,IRN,118595,0.0
3007,Iran (Islamic Rep. of),El Salvador,0,SLV,IRN,118595,0.0
3008,Iran (Islamic Rep. of),Estonia,0,EST,IRN,118595,0.0
3009,Iran (Islamic Rep. of),Ethiopia,0,ETH,IRN,118595,0.0
3010,Iran (Islamic Rep. of),Ghana,0,GHA,IRN,118595,0.0
3011,Iran (Islamic Rep. of),Honduras,0,HND,IRN,118595,0.0
3012,Iran (Islamic Rep. of),Iran (Islamic Rep. of),0,IRN,IRN,118595,0.0
3013,Iran (Islamic Rep. of),Kyrgyzstan,0,KGZ,IRN,118595,0.0
3014,Iran (Islamic Rep. of),Liechtenstein,0,LIE,IRN,118595,0.0
3015,Iran (Islamic Rep. of),Montenegro,0,MNE,IRN,118595,0.0
3016,Iran (Islamic Rep. of),Niger,0,NER,IRN,118595,0.0
3017,Iran (Islamic Rep. of),Oman,0,OMN,IRN,118595,0.0
3018,Iran (Islamic Rep. of),Panama,0,PAN,IRN,118595,0.0
3019,Iran (Islamic Rep. of),Paraguay,0,PRY,IRN,118595,0.0
3020,Iran (Islamic Rep. of),Rep. of Moldova,0,MDA,IRN,118595,0.0
3021,Iran (Islamic Rep. of),Senegal,0,SEN,IRN,118595,0.0
3022,Iran (Islamic Rep. of),Tajikistan,0,TJK,IRN,118595,0.0
3023,Iran (Islamic Rep. of),Uganda,0,UGA,IRN,118595,0.0
3024,Iran (Islamic Rep. of),United Arab Emirates,0,ARE,IRN,118595,0.0
3025,Iran (Islamic Rep. of),Uruguay,0,URY,IRN,118595,0.0
3026,Iran (Islamic Rep. of),Yemen,0,YEM,IRN,118595,0.0
3027,Iraq,Germany,130640,DEU,IRQ,362506,0.3603802419822017
3028,Iraq,Turkey,37319,TUR,IRQ,362506,0.10294726156256724
3029,Iraq,Jordan,34037,JOR,IRQ,362506,0.09389361831252448
